course_id,category,level,level_encoded,num_lectures,num_lessons,content_duration,lesson_type_variety,pct_video_lessons,offers_certificate,price,is_paid,rating,rating_count,quality_label
281,MATH,ADVANCED,2,21,22,5.7,2,0.637,0,29.05,1,3.2,30,0
282,DESIGN,BEGINNER,0,74,73,23.59,3,0.509,1,0.0,0,4.6,69,1
283,BUSINESS,INTERMEDIATE,1,13,14,5.56,4,0.304,0,14.51,1,3.5,123,0
284,PROGRAMMING,ADVANCED,2,49,48,21.61,3,0.669,0,15.96,1,4.0,452,1
285,MARKETING,INTERMEDIATE,1,4,5,0.9,2,0.709,0,9.99,1,3.4,61,0
286,PROGRAMMING,ADVANCED,2,129,130,45.74,2,0.91,1,0.0,0,4.9,65,1
287,BUSINESS,ADVANCED,2,129,128,60.08,3,0.566,0,9.99,1,4.8,53,1
288,MARKETING,BEGINNER,0,19,20,6.57,4,0.846,1,9.99,1,3.3,297,1
289,DESIGN,INTERMEDIATE,1,5,4,1.8,2,0.833,0,9.99,1,3.5,150,0
290,MARKETING,BEGINNER,0,15,15,10.38,1,0.547,0,27.4,1,3.5,27,0
291,PROGRAMMING,INTERMEDIATE,1,80,81,17.38,1,0.8,1,11.36,1,5.0,50,1
292,PROGRAMMING,BEGINNER,0,26,27,21.01,4,0.684,1,34.43,1,4.0,21,1
293,SCIENCE,INTERMEDIATE,1,56,55,16.29,4,0.323,0,17.88,1,3.9,100,1
294,DESIGN,ADVANCED,2,87,86,24.23,4,0.844,0,9.99,1,4.3,29,1
295,PROGRAMMING,BEGINNER,0,15,15,2.89,1,0.915,0,9.99,1,3.3,34,0
296,MARKETING,BEGINNER,0,33,33,8.48,2,0.889,1,15.78,1,4.0,177,1
297,LANGUAGE,ADVANCED,2,7,6,1.92,3,0.926,0,19.35,1,3.4,151,0
298,PROGRAMMING,BEGINNER,0,27,26,2.67,3,0.233,0,15.34,1,3.5,29,1
299,PHOTOGRAPHY,BEGINNER,0,14,13,8.78,3,0.964,1,60.44,1,3.8,192,1
300,PROGRAMMING,BEGINNER,0,25,24,4.55,2,0.91,1,18.52,1,4.0,363,1
301,PROGRAMMING,BEGINNER,0,6,5,2.85,4,0.843,1,11.88,1,3.4,41,1
302,MARKETING,BEGINNER,0,93,93,32.07,3,0.902,0,19.6,1,4.2,530,1
303,MARKETING,INTERMEDIATE,1,16,17,7.84,4,0.472,0,23.61,1,3.4,38,0
304,PHOTOGRAPHY,ADVANCED,2,58,57,37.24,3,0.535,1,52.35,1,4.6,366,1
305,LANGUAGE,BEGINNER,0,96,97,20.87,3,0.9,1,53.33,1,5.0,187,1
306,OTHER,INTERMEDIATE,1,43,43,25.18,2,0.726,1,9.99,1,4.0,410,1
307,BUSINESS,BEGINNER,0,11,12,5.98,4,0.363,0,24.24,1,3.4,26,0
308,DESIGN,ADVANCED,2,6,6,0.82,2,0.773,0,9.99,1,3.4,749,0
309,LANGUAGE,BEGINNER,0,7,8,1.5,2,0.639,1,13.69,1,3.6,93,1
310,DESIGN,BEGINNER,0,51,50,10.38,1,0.37,1,32.5,1,4.3,145,1
311,BUSINESS,BEGINNER,0,8,9,2.06,2,0.903,0,19.25,1,3.3,128,0
312,PROGRAMMING,BEGINNER,0,19,19,8.49,1,0.483,0,44.51,1,3.6,223,0
313,PROGRAMMING,BEGINNER,0,43,42,6.46,2,0.919,1,9.99,1,4.3,63,1
314,OTHER,BEGINNER,0,62,62,21.53,3,0.647,1,15.74,1,4.0,116,1
315,SCIENCE,BEGINNER,0,14,14,2.65,4,0.783,0,21.15,1,3.4,168,0
316,MUSIC,BEGINNER,0,33,32,7.48,1,0.884,0,0.0,0,3.5,26,0
317,BUSINESS,BEGINNER,0,26,25,7.11,4,0.394,0,31.87,1,3.6,268,1
318,PROGRAMMING,BEGINNER,0,19,19,7.69,2,0.865,0,0.0,0,3.7,13,0
319,PROGRAMMING,BEGINNER,0,16,17,3.58,1,0.488,1,26.9,1,3.6,168,1
320,DESIGN,ADVANCED,2,8,9,2.28,1,0.196,0,13.13,1,3.5,50,0
321,MARKETING,ADVANCED,2,21,22,16.66,4,0.405,1,20.97,1,3.4,54,1
322,MUSIC,INTERMEDIATE,1,16,16,4.4,3,0.964,0,54.45,1,3.5,33,0
323,PHOTOGRAPHY,BEGINNER,0,20,21,6.41,1,0.706,0,33.07,1,3.5,58,0
324,DESIGN,INTERMEDIATE,1,41,42,16.45,4,0.318,0,33.98,1,3.5,93,1
325,OTHER,ADVANCED,2,58,59,12.37,4,0.769,1,14.67,1,4.5,452,1
326,LANGUAGE,BEGINNER,0,18,18,3.62,2,0.554,1,0.0,0,3.5,4,1
327,MARKETING,INTERMEDIATE,1,194,194,30.52,1,0.231,1,13.57,1,5.0,68,1
328,MARKETING,BEGINNER,0,49,50,6.7,1,0.589,1,9.99,1,4.2,74,1
329,BUSINESS,BEGINNER,0,29,29,9.82,1,0.698,0,12.23,1,3.6,79,0
330,PROGRAMMING,INTERMEDIATE,1,46,45,7.3,4,0.577,1,9.99,1,4.2,361,1
331,DESIGN,INTERMEDIATE,1,73,72,30.55,3,0.536,1,16.32,1,4.3,42,1
332,LANGUAGE,ADVANCED,2,37,37,11.66,1,0.664,0,110.38,1,3.5,401,0
333,PROGRAMMING,INTERMEDIATE,1,121,122,44.3,3,0.247,0,21.39,1,4.6,513,1
334,PROGRAMMING,INTERMEDIATE,1,19,18,8.51,1,0.39,0,9.99,1,3.6,154,0
335,PROGRAMMING,INTERMEDIATE,1,17,17,4.46,4,0.538,0,9.99,1,3.3,383,0
336,PROGRAMMING,BEGINNER,0,108,108,24.88,2,0.752,0,53.25,1,4.4,288,1
337,SCIENCE,BEGINNER,0,9,8,0.86,2,0.206,1,16.44,1,3.6,562,1
338,MUSIC,BEGINNER,0,163,164,52.4,2,0.5,0,9.99,1,5.0,405,1
339,BUSINESS,INTERMEDIATE,1,17,16,6.15,4,0.549,0,11.98,1,3.3,51,0
340,PROGRAMMING,BEGINNER,0,14,14,3.44,2,0.879,0,9.99,1,3.4,154,0
341,BUSINESS,BEGINNER,0,59,59,24.72,3,0.259,0,0.0,0,3.7,142,1
342,BUSINESS,ADVANCED,2,289,290,29.11,4,0.685,0,66.62,1,4.7,168,1
343,PROGRAMMING,ADVANCED,2,15,16,7.34,4,0.397,1,12.47,1,3.9,267,1
344,BUSINESS,INTERMEDIATE,1,128,127,51.88,1,0.336,1,9.99,1,4.9,75,1
345,BUSINESS,BEGINNER,0,13,12,2.62,3,0.452,1,15.16,1,3.7,375,1
346,MARKETING,ADVANCED,2,5,6,1.32,3,0.127,0,14.56,1,3.4,30,0
347,PHOTOGRAPHY,INTERMEDIATE,1,40,40,21.79,2,0.465,1,55.35,1,3.9,57,1
348,PROGRAMMING,ADVANCED,2,12,12,4.15,3,0.234,1,11.84,1,3.7,31,1
349,BUSINESS,BEGINNER,0,4,5,0.99,1,0.904,0,9.99,1,3.7,132,0
350,PHOTOGRAPHY,INTERMEDIATE,1,18,17,1.78,1,0.451,0,9.99,1,3.4,5,0
351,BUSINESS,ADVANCED,2,48,47,51.81,1,0.324,0,16.24,1,3.7,30,1
352,SCIENCE,INTERMEDIATE,1,54,54,5.65,1,0.966,1,9.99,1,4.4,23,1
353,PHOTOGRAPHY,ADVANCED,2,10,11,1.42,3,0.94,1,17.57,1,3.3,151,1
354,PROGRAMMING,BEGINNER,0,85,84,22.26,4,0.815,1,21.19,1,5.0,103,1
355,PROGRAMMING,ADVANCED,2,25,26,2.51,3,0.834,0,13.6,1,3.7,12,1
356,PHOTOGRAPHY,BEGINNER,0,84,84,32.63,1,0.724,0,76.28,1,4.2,166,1
357,PROGRAMMING,ADVANCED,2,42,42,20.86,2,0.908,0,9.99,1,3.8,99,1
358,MARKETING,INTERMEDIATE,1,60,60,19.09,1,0.661,0,9.99,1,4.0,81,1
359,OTHER,BEGINNER,0,36,35,10.08,4,0.508,0,37.44,1,3.7,127,1
360,MARKETING,BEGINNER,0,32,32,7.79,3,0.622,1,11.03,1,4.1,66,1
361,BUSINESS,INTERMEDIATE,1,19,18,10.3,2,0.817,1,9.99,1,3.7,21,1
362,PHOTOGRAPHY,INTERMEDIATE,1,16,16,9.34,2,0.704,1,16.07,1,3.7,423,1
363,BUSINESS,INTERMEDIATE,1,36,35,13.47,2,0.775,1,39.53,1,3.7,117,1
364,MARKETING,INTERMEDIATE,1,19,18,4.58,3,0.512,1,0.0,0,3.4,116,1
365,OTHER,BEGINNER,0,16,15,3.18,4,0.584,0,9.99,1,3.3,71,0
366,BUSINESS,ADVANCED,2,33,33,8.91,1,0.719,1,9.99,1,4.0,170,1
367,OTHER,BEGINNER,0,21,20,5.02,2,0.644,0,11.19,1,3.6,17,0
368,MATH,INTERMEDIATE,1,14,13,1.74,1,0.362,0,19.67,1,3.6,137,0
369,PROGRAMMING,ADVANCED,2,12,11,5.17,1,0.808,1,9.99,1,3.7,23,1
370,PROGRAMMING,ADVANCED,2,10,10,6.4,4,0.713,0,25.22,1,3.5,272,0
371,PROGRAMMING,BEGINNER,0,20,20,4.96,1,0.394,1,0.0,0,3.5,343,1
372,PROGRAMMING,BEGINNER,0,5,5,1.7,1,0.621,1,22.27,1,3.6,153,0
373,PROGRAMMING,BEGINNER,0,40,40,6.58,4,0.875,0,9.99,1,3.6,52,1
374,MUSIC,INTERMEDIATE,1,8,8,1.55,2,0.388,0,15.78,1,3.5,798,0
375,PROGRAMMING,INTERMEDIATE,1,66,66,7.2,2,0.527,0,17.42,1,3.9,94,1
376,DESIGN,BEGINNER,0,87,86,30.89,3,0.348,1,9.99,1,5.0,56,1
377,SCIENCE,ADVANCED,2,55,54,10.62,1,0.835,0,9.99,1,4.0,686,1
378,PROGRAMMING,INTERMEDIATE,1,6,7,2.34,3,0.742,0,16.75,1,3.4,729,0
379,SCIENCE,ADVANCED,2,51,52,14.75,1,0.397,1,25.26,1,4.5,16,1
380,DESIGN,ADVANCED,2,21,20,5.42,3,0.826,0,0.0,0,3.6,265,1
381,PROGRAMMING,INTERMEDIATE,1,18,19,3.35,1,0.97,1,42.47,1,3.5,59,1
382,MUSIC,ADVANCED,2,118,119,94.75,4,0.492,0,19.41,1,4.6,121,1
383,PHOTOGRAPHY,ADVANCED,2,18,19,6.95,3,0.635,0,32.27,1,3.4,7,0
384,MATH,ADVANCED,2,15,16,4.51,3,0.954,1,9.99,1,3.7,76,1
385,LANGUAGE,INTERMEDIATE,1,13,13,6.19,4,0.948,0,9.99,1,3.4,55,0
386,SCIENCE,BEGINNER,0,18,19,4.25,2,0.481,1,10.05,1,3.8,30,1
387,DESIGN,BEGINNER,0,34,34,6.49,4,0.149,1,39.57,1,4.0,105,1
388,PROGRAMMING,INTERMEDIATE,1,11,10,5.23,3,0.65,1,22.65,1,3.5,11,1
389,LANGUAGE,ADVANCED,2,36,36,7.79,1,0.659,1,13.37,1,3.8,1053,1
390,SCIENCE,BEGINNER,0,160,161,30.98,2,0.627,0,13.62,1,4.8,11,1
391,OTHER,BEGINNER,0,12,13,1.86,1,0.848,1,9.99,1,3.4,100,1
392,BUSINESS,INTERMEDIATE,1,9,10,6.34,2,0.955,1,40.46,1,4.0,586,1
393,BUSINESS,INTERMEDIATE,1,11,11,2.43,2,0.792,1,18.85,1,3.5,4895,1
394,LANGUAGE,BEGINNER,0,17,18,9.98,1,0.52,0,33.67,1,3.3,156,0
395,DESIGN,INTERMEDIATE,1,23,22,4.65,2,0.194,1,17.48,1,3.9,490,1
396,OTHER,BEGINNER,0,5,6,1.62,3,0.752,1,32.26,1,3.7,101,1
397,SCIENCE,BEGINNER,0,41,41,16.54,4,0.889,0,24.82,1,3.9,39,1
398,BUSINESS,BEGINNER,0,9,8,1.83,3,0.394,0,9.99,1,3.5,372,0
399,LANGUAGE,BEGINNER,0,26,26,11.19,2,0.978,0,12.38,1,3.7,6,1
400,LANGUAGE,BEGINNER,0,20,21,3.12,4,0.933,0,9.99,1,3.3,38,1
401,PROGRAMMING,BEGINNER,0,14,14,4.73,1,0.896,1,9.99,1,3.7,1879,1
402,MATH,INTERMEDIATE,1,8,9,1.8,2,0.593,0,9.99,1,3.3,77,0
403,BUSINESS,BEGINNER,0,31,31,9.51,1,0.646,1,9.99,1,3.9,36,1
404,SCIENCE,BEGINNER,0,5,5,1.04,1,0.14,1,9.99,1,3.7,309,0
405,DESIGN,BEGINNER,0,4,5,1.25,3,0.904,0,98.3,1,3.5,51,0
406,MATH,INTERMEDIATE,1,18,17,6.02,3,0.183,1,9.99,1,3.4,6,1
407,BUSINESS,ADVANCED,2,33,34,10.85,4,0.468,0,12.09,1,3.5,1012,1
408,PROGRAMMING,BEGINNER,0,77,77,17.65,1,0.656,0,9.99,1,4.5,406,1
409,MATH,ADVANCED,2,23,24,4.02,3,0.91,1,11.71,1,3.8,2117,1
410,PROGRAMMING,ADVANCED,2,33,34,4.48,4,0.628,0,0.0,0,3.6,629,1
411,DESIGN,INTERMEDIATE,1,96,97,24.63,1,0.824,0,13.98,1,4.7,25,1
412,OTHER,ADVANCED,2,16,17,3.21,3,0.37,0,9.99,1,3.5,237,0
413,OTHER,BEGINNER,0,12,11,3.65,3,0.579,1,9.99,1,3.4,73,1
414,MARKETING,BEGINNER,0,30,31,12.23,2,0.769,1,9.99,1,3.8,134,1
415,PHOTOGRAPHY,ADVANCED,2,31,32,8.71,4,0.916,0,14.34,1,3.4,300,1
416,BUSINESS,BEGINNER,0,15,15,6.89,1,0.445,1,9.99,1,3.5,164,1
417,DESIGN,ADVANCED,2,45,46,13.77,4,0.841,1,16.18,1,3.9,45,1
418,DESIGN,ADVANCED,2,59,60,7.55,2,0.733,0,22.53,1,3.9,310,1
419,MUSIC,BEGINNER,0,14,14,2.59,3,0.796,1,16.87,1,3.7,154,1
420,LANGUAGE,ADVANCED,2,24,25,13.17,3,0.687,1,0.0,0,3.6,17,1
421,LANGUAGE,INTERMEDIATE,1,22,23,10.98,2,0.373,1,9.99,1,3.8,54,1
422,LANGUAGE,BEGINNER,0,13,13,2.8,4,0.561,1,12.33,1,3.7,26,1
423,PROGRAMMING,BEGINNER,0,59,58,14.52,1,0.917,0,30.14,1,4.1,162,1
424,BUSINESS,ADVANCED,2,42,42,7.99,1,0.671,0,9.99,1,3.9,519,1
425,PROGRAMMING,INTERMEDIATE,1,14,14,3.61,1,0.611,1,10.19,1,3.6,37,1
426,MARKETING,ADVANCED,2,34,33,4.75,2,0.955,0,50.77,1,3.6,213,1
427,BUSINESS,INTERMEDIATE,1,22,22,7.83,3,0.922,0,14.22,1,3.5,176,1
428,MATH,BEGINNER,0,79,79,18.69,4,0.298,0,9.99,1,4.2,20,1
429,DESIGN,BEGINNER,0,19,18,2.81,4,0.27,0,12.36,1,3.6,242,1
430,PROGRAMMING,ADVANCED,2,35,35,10.22,4,0.72,1,18.88,1,4.4,174,1
431,PROGRAMMING,INTERMEDIATE,1,61,60,14.43,4,0.189,0,26.62,1,3.9,9,1
432,LANGUAGE,ADVANCED,2,107,108,23.74,3,0.528,0,9.99,1,4.3,46,1
433,MARKETING,ADVANCED,2,48,48,11.67,3,0.2,0,44.11,1,3.7,30,1
434,PROGRAMMING,BEGINNER,0,86,86,25.6,2,0.562,0,41.82,1,4.4,141,1
435,PROGRAMMING,INTERMEDIATE,1,21,21,7.33,1,0.41,0,9.99,1,3.4,66,0
436,MUSIC,BEGINNER,0,10,10,4.07,3,0.834,1,13.06,1,3.8,19,1
437,PROGRAMMING,ADVANCED,2,6,5,1.07,2,0.763,1,9.99,1,3.7,142,1
438,SCIENCE,INTERMEDIATE,1,10,10,4.56,1,0.572,0,28.68,1,3.6,69,0
439,MUSIC,ADVANCED,2,44,44,11.19,4,0.72,1,9.99,1,4.0,369,1
440,PROGRAMMING,BEGINNER,0,75,75,21.03,3,0.364,0,9.99,1,4.2,312,1
441,PROGRAMMING,ADVANCED,2,87,88,32.46,2,0.679,0,9.99,1,4.1,45,1
442,OTHER,ADVANCED,2,129,130,40.41,3,0.811,0,9.99,1,4.4,118,1
443,BUSINESS,BEGINNER,0,8,8,1.83,1,0.396,1,9.99,1,3.6,2,0
444,BUSINESS,ADVANCED,2,58,57,12.45,1,0.714,0,33.96,1,3.8,279,1
445,SCIENCE,INTERMEDIATE,1,8,9,2.14,2,0.688,1,15.79,1,3.4,228,1
446,OTHER,BEGINNER,0,36,36,25.63,3,0.39,1,10.65,1,4.0,84,1
447,OTHER,ADVANCED,2,41,41,10.84,2,0.899,1,9.99,1,4.0,80,1
448,LANGUAGE,ADVANCED,2,36,35,15.51,1,0.475,0,37.07,1,3.5,180,0
449,BUSINESS,BEGINNER,0,41,40,5.98,1,0.649,1,18.46,1,4.0,70,1
450,PROGRAMMING,ADVANCED,2,19,18,3.81,2,0.555,0,13.03,1,3.5,69,0
451,LANGUAGE,INTERMEDIATE,1,43,44,11.17,2,0.832,0,9.99,1,3.8,32,1
452,MARKETING,INTERMEDIATE,1,5,4,0.64,2,0.491,1,10.57,1,4.0,89,1
453,BUSINESS,INTERMEDIATE,1,18,17,2.58,1,0.466,1,30.02,1,3.4,118,1
454,MATH,INTERMEDIATE,1,14,13,3.06,4,0.172,0,17.57,1,3.6,116,0
455,PROGRAMMING,BEGINNER,0,10,10,2.3,1,0.45,1,36.31,1,3.9,53,1
456,BUSINESS,INTERMEDIATE,1,226,225,47.78,4,0.754,1,9.99,1,5.0,10,1
457,PROGRAMMING,INTERMEDIATE,1,25,26,3.75,3,0.956,0,17.01,1,3.7,27,1
458,BUSINESS,INTERMEDIATE,1,94,93,48.53,2,0.575,0,15.99,1,4.1,201,1
459,PROGRAMMING,BEGINNER,0,79,79,17.65,4,0.407,0,28.37,1,4.4,158,1
460,PROGRAMMING,INTERMEDIATE,1,18,19,5.26,4,0.336,0,24.23,1,3.4,134,1
461,PROGRAMMING,INTERMEDIATE,1,22,21,5.97,3,0.674,1,19.53,1,3.7,52,1
462,PHOTOGRAPHY,BEGINNER,0,12,11,1.27,4,0.287,0,14.92,1,3.6,23,0
463,LANGUAGE,ADVANCED,2,19,18,10.63,4,0.849,1,18.97,1,3.7,91,1
464,MARKETING,INTERMEDIATE,1,13,12,1.97,3,0.763,0,10.73,1,3.2,54,0
465,OTHER,BEGINNER,0,14,14,4.62,2,0.327,0,15.64,1,3.3,814,0
466,BUSINESS,INTERMEDIATE,1,17,16,2.98,3,0.42,0,9.99,1,3.6,86,0
467,DESIGN,ADVANCED,2,150,149,57.98,3,0.955,0,29.65,1,5.0,281,1
468,SCIENCE,INTERMEDIATE,1,5,4,1.23,3,0.895,1,18.65,1,3.7,454,1
469,PROGRAMMING,BEGINNER,0,15,16,4.58,2,0.517,0,15.42,1,3.4,51,0
470,OTHER,INTERMEDIATE,1,90,89,32.66,4,0.324,0,0.0,0,4.2,184,1
471,PROGRAMMING,ADVANCED,2,23,22,13.66,4,0.738,1,24.38,1,3.8,366,1
472,OTHER,BEGINNER,0,5,4,1.12,3,0.867,1,28.75,1,4.0,17,1
473,PROGRAMMING,INTERMEDIATE,1,25,25,7.25,3,0.756,0,9.99,1,3.5,212,1
474,MATH,BEGINNER,0,5,5,1.64,3,0.591,0,12.02,1,3.5,219,0
475,MARKETING,INTERMEDIATE,1,22,21,6.09,1,0.564,1,44.99,1,3.6,57,1
476,OTHER,ADVANCED,2,14,14,8.37,1,0.746,1,26.14,1,3.7,109,1
477,PROGRAMMING,ADVANCED,2,7,7,0.87,3,0.894,0,12.2,1,3.2,68,0
478,MARKETING,BEGINNER,0,25,25,4.9,2,0.462,0,9.99,1,3.7,292,1
479,OTHER,BEGINNER,0,39,40,11.03,3,0.753,0,29.83,1,3.5,73,1
480,MARKETING,BEGINNER,0,61,62,8.62,2,0.573,0,9.99,1,4.1,193,1
481,PHOTOGRAPHY,BEGINNER,0,119,119,50.0,4,0.867,0,10.21,1,4.4,19,1
482,MUSIC,INTERMEDIATE,1,23,23,5.78,1,0.719,1,13.54,1,3.9,1867,1
483,BUSINESS,BEGINNER,0,180,179,61.04,4,0.887,1,44.09,1,5.0,41,1
484,PHOTOGRAPHY,INTERMEDIATE,1,31,30,10.37,2,0.717,0,10.27,1,3.2,125,1
485,MARKETING,INTERMEDIATE,1,75,75,10.12,2,0.618,1,0.0,0,4.5,427,1
486,MATH,INTERMEDIATE,1,40,39,12.3,1,0.477,0,9.99,1,3.6,19,1
487,PROGRAMMING,INTERMEDIATE,1,18,18,8.24,4,0.623,0,14.48,1,3.5,517,1
488,DESIGN,ADVANCED,2,10,10,3.01,3,0.24,1,10.97,1,3.9,683,1
489,OTHER,ADVANCED,2,14,15,10.11,3,0.48,0,10.98,1,3.2,104,0
490,MATH,ADVANCED,2,16,16,14.78,1,0.963,0,24.38,1,3.7,111,0
491,BUSINESS,ADVANCED,2,35,36,9.78,1,0.735,0,0.0,0,3.9,108,1
492,PHOTOGRAPHY,BEGINNER,0,38,37,5.84,4,0.69,1,28.53,1,4.1,124,1
493,DESIGN,BEGINNER,0,166,166,72.28,4,0.977,0,21.56,1,4.7,178,1
494,PROGRAMMING,BEGINNER,0,55,55,11.86,4,0.985,1,12.96,1,4.3,79,1
495,BUSINESS,ADVANCED,2,158,157,63.78,3,0.691,0,9.99,1,4.7,54,1
496,DESIGN,BEGINNER,0,20,19,2.78,2,0.526,1,18.31,1,3.5,44,1
497,MARKETING,BEGINNER,0,9,8,0.72,1,0.888,1,18.6,1,3.5,165,0
498,PROGRAMMING,BEGINNER,0,44,45,6.64,4,0.691,0,47.62,1,3.7,93,1
499,OTHER,BEGINNER,0,5,6,0.81,2,0.885,0,22.13,1,3.5,127,0
500,OTHER,BEGINNER,0,8,8,3.89,1,0.463,1,9.99,1,3.7,119,0
501,MUSIC,INTERMEDIATE,1,12,12,2.65,1,0.949,0,0.0,0,3.5,45,0
502,MARKETING,BEGINNER,0,46,45,13.25,4,0.649,1,10.75,1,3.9,757,1
503,DESIGN,INTERMEDIATE,1,17,16,7.57,3,0.775,0,12.31,1,3.2,377,0
504,SCIENCE,BEGINNER,0,72,71,15.72,4,0.793,1,11.15,1,4.8,372,1
505,MUSIC,ADVANCED,2,11,11,1.77,3,0.661,0,9.99,1,3.7,42,0
506,PROGRAMMING,INTERMEDIATE,1,7,7,2.1,4,0.57,1,65.18,1,3.7,43,1
507,MATH,ADVANCED,2,19,20,2.03,1,0.861,0,34.51,1,3.5,13,0
508,SCIENCE,INTERMEDIATE,1,8,7,1.35,1,0.605,0,9.99,1,3.4,137,0
509,OTHER,BEGINNER,0,72,72,23.55,1,0.917,1,11.46,1,4.6,15,1
510,LANGUAGE,BEGINNER,0,27,28,10.36,3,0.419,1,19.46,1,3.6,453,1
511,MARKETING,BEGINNER,0,20,21,4.06,4,0.859,1,24.64,1,3.7,62,1
512,BUSINESS,BEGINNER,0,11,11,1.72,2,0.793,1,18.8,1,3.5,53,1
513,OTHER,BEGINNER,0,13,13,3.37,3,0.235,0,0.0,0,3.4,67,0
514,SCIENCE,ADVANCED,2,16,17,2.26,4,0.627,0,9.99,1,3.7,142,1
515,PROGRAMMING,ADVANCED,2,46,47,23.74,4,0.9,1,0.0,0,4.2,10,1
516,PROGRAMMING,ADVANCED,2,22,23,8.64,2,0.534,1,0.0,0,3.5,223,1
517,BUSINESS,BEGINNER,0,9,8,1.95,4,0.482,0,9.99,1,3.7,165,0
518,SCIENCE,BEGINNER,0,20,19,8.32,1,0.624,0,49.51,1,3.4,26,0
519,OTHER,ADVANCED,2,24,25,8.45,1,0.75,0,32.02,1,3.4,43,0
520,PROGRAMMING,INTERMEDIATE,1,37,37,7.96,3,0.736,0,47.86,1,3.6,144,1
521,MARKETING,BEGINNER,0,20,21,8.14,3,0.307,0,0.0,0,3.5,94,0
522,BUSINESS,BEGINNER,0,52,51,18.66,3,0.233,0,10.26,1,4.0,201,1
523,OTHER,BEGINNER,0,23,24,9.01,3,0.659,1,9.99,1,3.8,4208,1
524,SCIENCE,INTERMEDIATE,1,111,112,87.31,3,0.302,0,10.34,1,4.7,70,1
525,SCIENCE,BEGINNER,0,19,19,3.4,1,0.584,0,9.99,1,3.6,72,0
526,BUSINESS,ADVANCED,2,53,54,7.6,4,0.176,1,38.64,1,4.3,92,1
527,BUSINESS,BEGINNER,0,24,25,2.59,4,0.138,0,10.7,1,3.1,94,1
528,DESIGN,BEGINNER,0,4,3,1.74,3,0.231,1,18.06,1,3.4,292,1
529,PROGRAMMING,BEGINNER,0,24,23,10.07,3,0.814,0,9.99,1,3.7,86,1
530,SCIENCE,INTERMEDIATE,1,22,23,5.27,4,0.842,0,19.86,1,3.5,37,1
531,SCIENCE,ADVANCED,2,132,131,40.87,2,0.746,1,12.9,1,5.0,176,1
532,OTHER,ADVANCED,2,88,88,18.54,2,0.549,1,61.53,1,5.0,30,1
533,OTHER,INTERMEDIATE,1,8,9,1.97,1,0.754,0,12.04,1,3.4,64,0
534,MARKETING,BEGINNER,0,22,22,9.57,3,0.427,1,14.91,1,3.6,95,1
535,LANGUAGE,BEGINNER,0,77,77,46.42,3,0.179,0,10.0,1,4.3,39,1
536,OTHER,BEGINNER,0,45,46,10.66,3,0.652,1,0.0,0,4.2,359,1
537,SCIENCE,INTERMEDIATE,1,254,253,51.85,1,0.384,0,9.99,1,4.9,123,1
538,PROGRAMMING,BEGINNER,0,33,32,7.08,2,0.509,1,9.99,1,4.2,208,1
539,BUSINESS,INTERMEDIATE,1,17,16,6.59,2,0.796,0,14.95,1,3.4,23,0
540,PROGRAMMING,ADVANCED,2,36,37,16.74,4,0.624,0,23.17,1,3.6,328,1
541,OTHER,BEGINNER,0,86,86,34.04,4,0.808,0,9.99,1,4.1,56,1
542,MARKETING,BEGINNER,0,8,8,1.7,1,0.596,1,13.54,1,3.5,18,0
543,PROGRAMMING,ADVANCED,2,75,75,7.53,3,0.742,1,9.99,1,4.9,236,1
544,MUSIC,BEGINNER,0,35,36,7.61,2,0.892,0,18.12,1,3.8,43,1
545,MARKETING,INTERMEDIATE,1,46,45,14.18,3,0.725,0,9.99,1,3.6,71,1
546,DESIGN,BEGINNER,0,20,20,2.99,2,0.704,0,0.0,0,3.3,218,0
547,PROGRAMMING,BEGINNER,0,11,12,4.1,1,0.759,0,0.0,0,3.6,12,0
548,MUSIC,INTERMEDIATE,1,20,19,5.01,4,0.373,0,9.99,1,3.4,99,1
549,MARKETING,BEGINNER,0,62,61,16.2,3,0.349,0,0.0,0,4.0,374,1
550,LANGUAGE,ADVANCED,2,39,40,4.77,2,0.866,0,9.99,1,3.7,155,1
551,MARKETING,ADVANCED,2,108,107,79.25,2,0.64,1,0.0,0,4.9,299,1
552,SCIENCE,BEGINNER,0,15,16,3.75,4,0.767,1,9.99,1,3.7,1710,1
553,MARKETING,BEGINNER,0,37,37,13.24,3,0.817,1,24.27,1,3.9,30,1
554,MARKETING,ADVANCED,2,84,83,23.91,1,0.516,1,0.0,0,4.9,579,1
555,MATH,INTERMEDIATE,1,4,5,3.31,3,0.832,1,78.96,1,3.6,675,1
556,BUSINESS,BEGINNER,0,5,4,1.95,3,0.305,0,9.99,1,3.7,307,0
557,PROGRAMMING,BEGINNER,0,19,18,3.33,3,0.13,1,9.99,1,3.7,198,1
558,PROGRAMMING,BEGINNER,0,26,25,9.96,3,0.97,1,9.99,1,3.9,239,1
559,LANGUAGE,INTERMEDIATE,1,43,44,15.15,4,0.819,0,15.52,1,3.8,230,1
560,PHOTOGRAPHY,BEGINNER,0,59,59,14.03,2,0.436,1,58.06,1,4.6,34,1
561,MUSIC,BEGINNER,0,41,40,10.18,2,0.75,1,23.31,1,3.8,57,1
562,PROGRAMMING,BEGINNER,0,5,5,0.88,4,0.521,1,9.99,1,3.5,96,1
563,PROGRAMMING,ADVANCED,2,8,9,3.44,1,0.741,1,9.99,1,3.9,73,1
